Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Visibility(mi),Wind_Direction,Weather_Condition,day_of_week_acc,Nautical_Twilight,season_acc,cible,year_acc
37.5,-122.1,4.0,64.0,94.0,7.0,0.11207069872824872,Other,2,Night,autumn,0,2020
35.5,-78.2,0.0,57.0,100.0,10.0,0.07512959899967943,Fair,2,Day,autumn,1,2020
34.2,-117.4,0.0,55.0,82.0,2.0,0.1934317088257318,Other,3,Day,spring,0,2020
39.4,-76.4,2.0,54.0,72.0,10.0,0.17427911846260802,Mostly Cloudy,6,Night,autumn,0,2020
38.2,-121.7,0.0,55.0,38.0,10.0,0.1978658207971211,Fair,1,Day,winter,0,2020
38.6,-77.4,6.0,54.0,59.0,10.0,0.20179659383577014,Fair,2,Day,spring,0,2020
31.9,-106.4,0.0,84.0,12.0,10.0,0.17427911846260802,Fair,2,Day,spring,0,2020
33.9,-117.5,0.0,39.0,70.0,10.0,0.07512959899967943,Fair,1,Day,winter,0,2020
37.0,-122.0,0.0,50.0,93.0,10.0,0.16782070524190654,Cloudy,2,Night,autumn,0,2020
43.8,-88.5,0.0,43.0,28.0,10.0,0.1726279818900893,Cloudy,4,Day,spring,0,2020
42.0,-122.6,2.0,53.0,43.0,10.0,0.14172863575095576,Fair,1,Day,autumn,0,2020
33.9,-117.9,1.0,57.0,74.0,10.0,0.07512959899967943,Cloudy,6,Day,winter,0,2020
45.6,-117.6,0.0,38.0,73.0,10.0,0.11216944406164672,Light Rain,6,Day,winter,0,2020
40.5,-78.7,0.0,52.0,71.0,10.0,0.1934317088257318,Cloudy,5,Night,winter,0,2020
34.1,-118.2,0.0,64.0,80.0,7.0,0.07512959899967943,Fair,2,Night,autumn,0,2020
33.9,-118.3,0.0,66.0,68.0,10.0,0.11207069872824872,Fair,4,Night,autumn,0,2020
44.9,-93.1,0.0,71.0,55.0,10.0,0.19611848126126613,Mostly Cloudy,1,Day,spring,1,2020
33.9,-81.1,0.0,49.0,50.0,10.0,0.1837178381607416,Cloudy,1,Day,winter,0,2020
37.5,-77.7,0.0,52.0,43.0,10.0,0.1978658207971211,Partly Cloudy,1,Day,spring,0,2020
37.2,-93.3,0.0,44.0,82.0,10.0,0.2012560380538422,Fair,5,Day,autumn,0,2020
35.2,-80.7,0.0,74.0,46.0,10.0,0.14509260250954292,Partly Cloudy,1,Day,spring,0,2020
41.6,-87.5,2.0,64.0,98.0,10.0,0.14172863575095576,Cloudy,3,Day,spring,1,2020
38.6,-78.7,4.0,52.0,100.0,4.0,0.1978658207971211,Cloudy,3,Day,autumn,0,2020
43.2,-77.6,0.0,63.0,65.0,10.0,0.11216944406164672,Fair,4,Day,summer,1,2020
26.0,-80.2,3.0,83.0,79.0,10.0,0.19946047525166746,Fair,4,Night,autumn,0,2020
43.2,-123.4,0.0,46.0,83.0,10.0,0.07512959899967943,Cloudy,2,Night,winter,0,2020
29.9,-90.1,0.0,71.0,96.0,10.0,0.14509260250954292,Fair,2,Night,autumn,0,2020
34.0,-117.8,11.0,57.0,88.0,9.0,0.175655015598652,Fair,2,Day,autumn,0,2020
34.1,-117.9,0.0,79.0,45.0,10.0,0.11216944406164672,Fair,6,Day,spring,0,2020
35.0,-85.6,2.0,83.0,53.0,10.0,0.11216944406164672,Mostly Cloudy,6,Day,autumn,0,2020
37.0,-121.7,0.0,57.0,77.0,10.0,0.11207069872824872,Fair,5,Day,spring,0,2020
38.0,-122.3,0.0,49.0,41.0,10.0,0.11539246896503184,Fair,6,Night,winter,0,2020
30.5,-91.1,0.0,58.0,93.0,10.0,0.1837178381607416,Fair,4,Night,autumn,0,2020
34.7,-92.3,1.0,39.0,93.0,6.0,0.1978658207971211,Other,6,Night,winter,0,2020
40.2,-75.3,14.0,42.0,96.0,9.0,0.1726279818900893,Light Rain,2,Night,spring,0,2020
37.3,-122.1,1.0,50.0,82.0,10.0,0.175655015598652,Fair,5,Day,autumn,0,2020
33.9,-117.3,3.0,73.0,51.0,9.0,0.17427911846260802,Fair,6,Day,autumn,0,2020
40.9,-102.3,2.0,91.0,7.0,10.0,0.16782070524190654,Fair,4,Day,autumn,0,2020
37.9,-122.3,0.0,56.0,72.0,10.0,0.1837178381607416,Fair,1,Night,summer,0,2020
41.9,-87.7,0.0,87.0,51.0,10.0,0.1934317088257318,Mostly Cloudy,5,Day,summer,1,2020
28.0,-82.1,2.0,73.0,88.0,10.0,0.17427911846260802,Fair,1,Night,autumn,0,2020
37.2,-93.3,0.0,34.0,96.0,5.0,0.11539246896503184,Other,0,Day,autumn,0,2020
34.0,-117.3,0.0,55.0,82.0,7.0,0.19551397248314875,Other,1,Night,spring,0,2020
40.4,-80.0,3.0,48.0,100.0,0.0,0.11539246896503184,Light Rain,3,Day,autumn,0,2020
38.2,-85.7,0.0,61.0,39.0,10.0,0.19946047525166746,Mostly Cloudy,1,Day,spring,0,2020
37.6,-77.5,0.0,77.0,43.0,10.0,0.14509260250954292,Fair,2,Day,spring,0,2020
27.9,-82.3,0.0,91.0,55.0,10.0,0.14509260250954292,Partly Cloudy,4,Day,autumn,0,2020
40.7,-74.2,1.0,28.0,61.0,10.0,0.1934317088257318,Partly Cloudy,3,Day,autumn,0,2020
44.6,-92.6,0.0,30.0,93.0,4.0,0.19946047525166746,Cloudy,0,Night,winter,0,2020
43.1,-76.2,0.0,41.0,51.0,10.0,0.14509260250954292,Cloudy,2,Day,winter,0,2020
44.5,-93.1,0.0,29.0,76.0,10.0,0.1934317088257318,Cloudy,2,Day,winter,0,2020
45.9,-95.5,1.0,15.0,88.0,8.0,0.17427911846260802,Cloudy,2,Day,winter,0,2020
32.8,-96.8,0.0,58.0,58.0,10.0,0.19551397248314875,Partly Cloudy,4,Day,autumn,0,2020
32.2,-110.9,0.0,75.0,13.0,10.0,0.19946047525166746,Partly Cloudy,5,Day,spring,0,2020
37.6,-121.9,0.0,48.0,66.0,10.0,0.11216944406164672,Fair,3,Day,spring,1,2020
40.5,-124.1,0.0,37.0,100.0,10.0,0.07512959899967943,Fair,6,Night,spring,0,2020
46.5,-111.9,0.0,34.0,73.0,10.0,0.11539246896503184,Cloudy,0,Night,winter,0,2020
34.0,-117.9,0.0,64.0,22.0,10.0,0.1837178381607416,Fair,2,Night,winter,0,2020
42.9,-83.7,0.0,63.0,35.0,10.0,0.1934317088257318,Fair,1,Day,autumn,0,2020
33.6,-84.3,2.0,70.0,93.0,10.0,0.11216944406164672,Cloudy,0,Night,autumn,0,2020
42.5,-71.8,0.0,83.0,29.0,10.0,0.175655015598652,Fair,4,Day,spring,1,2020
35.4,-119.0,0.0,45.0,80.0,10.0,0.07512959899967943,Mostly Cloudy,0,Night,spring,0,2020
38.6,-77.3,1.0,67.0,97.0,5.0,0.11216944406164672,Cloudy,6,Night,autumn,0,2020
42.9,-83.7,0.0,22.0,68.0,,0.11216944406164672,Fair,1,Night,winter,0,2020
32.8,-83.7,0.0,82.0,47.0,10.0,0.07512959899967943,Mostly Cloudy,3,Day,spring,0,2020
39.9,-75.3,1.0,59.0,87.0,10.0,0.14509260250954292,Cloudy,4,Night,spring,0,2020
35.1,-85.2,0.0,43.0,71.0,10.0,0.19946047525166746,Fair,3,Night,autumn,0,2020
33.6,-112.0,0.0,88.0,24.0,10.0,0.11207069872824872,Fair,4,Day,autumn,0,2020
39.3,-76.5,0.0,52.0,58.0,10.0,0.16782070524190654,Fair,3,Day,spring,0,2020
33.9,-118.3,0.0,62.0,72.0,10.0,0.1260522790801609,Mostly Cloudy,3,Day,spring,1,2020
39.6,-84.3,1.0,64.0,87.0,10.0,0.1934317088257318,Light Rain,4,Day,spring,1,2020
34.0,-118.2,0.0,59.0,14.0,10.0,0.11216944406164672,Fair,1,Day,winter,0,2020
37.4,-121.1,0.0,47.0,68.0,10.0,0.11216944406164672,Fair,2,Night,spring,0,2020
34.0,-117.1,0.0,50.0,29.0,10.0,0.07512959899967943,Fair,5,Day,winter,0,2020
37.9,-122.1,0.0,78.0,30.0,10.0,0.175655015598652,Fair,3,Day,spring,1,2020
25.7,-80.3,0.0,68.0,87.0,10.0,0.1726279818900893,Partly Cloudy,1,Night,autumn,0,2020
37.3,-79.2,0.0,53.0,89.0,10.0,0.175655015598652,Fair,2,Night,autumn,0,2020
27.3,-82.4,0.0,82.0,56.0,10.0,0.20179659383577014,Partly Cloudy,3,Day,winter,0,2020
33.8,-79.4,0.0,79.0,74.0,10.0,0.1260522790801609,Cloudy,1,Day,autumn,0,2020
40.7,-73.8,0.0,47.0,100.0,7.0,0.1837178381607416,Light Rain,2,Day,spring,1,2020
33.8,-118.3,0.0,54.0,94.0,7.0,0.07512959899967943,Mostly Cloudy,2,Day,spring,0,2020
33.7,-117.9,5.0,60.0,75.0,9.0,0.14509260250954292,Cloudy,2,Day,winter,0,2020
28.5,-81.4,0.0,75.0,90.0,10.0,0.11216944406164672,Mostly Cloudy,4,Night,autumn,0,2020
39.8,-75.3,2.0,38.0,57.0,10.0,0.11216944406164672,Mostly Cloudy,1,Night,winter,0,2020
30.5,-91.1,0.0,70.0,76.0,10.0,0.2012560380538422,Cloudy,2,Day,winter,0,2020
42.4,-88.1,0.0,39.0,79.0,10.0,0.11207069872824872,Cloudy,1,Night,autumn,0,2020
33.6,-117.7,0.0,61.0,64.0,8.0,0.07512959899967943,Fair,6,Night,winter,0,2020
37.2,-77.4,1.0,,,,0.14172863575095576,Other,2,Night,autumn,0,2020
45.4,-122.6,0.0,42.0,92.0,10.0,0.07512959899967943,Fair,4,Night,winter,0,2020
35.9,-78.6,0.0,36.0,73.0,10.0,0.19551397248314875,Cloudy,2,Night,winter,0,2020
33.9,-118.0,0.0,84.0,26.0,10.0,0.1934317088257318,Fair,0,Day,spring,0,2020
29.8,-95.4,0.0,68.0,90.0,10.0,0.175655015598652,Cloudy,5,Day,spring,1,2020
34.1,-117.1,0.0,44.0,25.0,10.0,0.1837178381607416,Fair,3,Night,winter,0,2020
33.9,-118.2,2.0,72.0,68.0,10.0,0.07512959899967943,Fair,0,Night,autumn,0,2020
36.0,-86.7,0.0,37.0,76.0,10.0,0.07512959899967943,Partly Cloudy,6,Night,autumn,0,2020
38.5,-121.4,0.0,64.0,54.0,10.0,0.11216944406164672,Partly Cloudy,6,Day,spring,0,2020
34.1,-117.9,2.0,52.0,34.0,10.0,0.07512959899967943,Fair,4,Night,autumn,0,2020
28.3,-80.7,0.0,77.0,81.0,10.0,0.2012560380538422,Partly Cloudy,3,Day,summer,0,2020
40.4,-74.2,0.0,46.0,68.0,10.0,0.20179659383577014,Fair,1,Night,autumn,0,2020
33.6,-112.1,0.0,100.0,7.0,10.0,0.175655015598652,Fair,5,Day,summer,0,2020
38.3,-77.5,2.0,61.0,85.0,10.0,0.07512959899967943,Cloudy,6,Day,autumn,0,2020
38.8,-77.6,0.0,58.0,19.0,10.0,0.16782070524190654,Fair,2,Day,spring,0,2020
41.1,-75.4,4.0,53.0,66.0,10.0,0.14509260250954292,Fair,1,Day,autumn,0,2020
40.7,-73.8,1.0,64.0,87.0,10.0,0.20179659383577014,Cloudy,4,Day,autumn,0,2020
34.1,-118.3,0.0,80.0,11.0,10.0,0.11216944406164672,Fair,2,Day,winter,0,2020
39.8,-105.0,0.0,82.0,14.0,10.0,0.20179659383577014,Partly Cloudy,3,Day,summer,1,2020
40.5,-111.9,0.0,24.0,84.0,5.0,0.1726279818900893,Partly Cloudy,3,Night,winter,0,2020
31.5,-106.2,0.0,59.0,42.0,10.0,0.175655015598652,Fair,0,Night,autumn,0,2020
34.9,-82.5,0.0,39.0,93.0,3.0,0.07512959899967943,Cloudy,3,Day,winter,0,2020
25.7,-80.4,0.0,82.0,82.0,10.0,0.1260522790801609,Fair,2,Night,autumn,0,2020
32.4,-93.8,0.0,55.0,86.0,10.0,0.20179659383577014,Mostly Cloudy,4,Night,winter,0,2020
39.3,-76.7,2.0,,,,0.14172863575095576,Other,6,Day,winter,0,2020
35.8,-78.7,1.0,48.0,77.0,10.0,0.19551397248314875,Mostly Cloudy,3,Day,spring,0,2020
29.7,-95.6,0.0,45.0,100.0,10.0,0.07512959899967943,Fair,2,Day,winter,0,2020
35.2,-80.9,0.0,76.0,58.0,10.0,0.14509260250954292,Mostly Cloudy,3,Day,summer,0,2020
28.5,-81.4,1.0,74.0,62.0,10.0,0.19611848126126613,Mostly Cloudy,2,Day,winter,0,2020
42.4,-123.1,0.0,59.0,42.0,10.0,0.2012560380538422,Fair,3,Night,spring,0,2020
40.7,-73.8,0.0,59.0,93.0,0.0,0.1837178381607416,Fog,1,Day,spring,1,2020
33.8,-118.3,0.0,68.0,78.0,10.0,0.20179659383577014,Mostly Cloudy,3,Day,summer,0,2020
35.4,-80.7,1.0,64.0,94.0,7.0,0.07512959899967943,Cloudy,3,Night,autumn,0,2020
33.9,-118.2,0.0,58.0,78.0,10.0,0.175655015598652,Cloudy,4,Night,spring,0,2020
27.9,-82.7,0.0,69.0,61.0,10.0,0.11539246896503184,Fair,4,Day,spring,0,2020
40.7,-111.9,0.0,56.0,40.0,10.0,0.20179659383577014,Fair,0,Night,spring,0,2020
42.3,-89.0,0.0,69.0,53.0,10.0,0.11216944406164672,Fair,3,Day,summer,1,2020
39.0,-77.1,2.0,42.0,91.0,10.0,0.07512959899967943,Fair,2,Night,autumn,0,2020
33.9,-118.1,0.0,65.0,70.0,10.0,0.07512959899967943,Cloudy,4,Night,summer,0,2020
41.1,-73.4,0.0,55.0,88.0,10.0,0.1934317088257318,Cloudy,2,Day,autumn,0,2020
42.8,-85.7,2.0,51.0,46.0,10.0,0.14509260250954292,Mostly Cloudy,3,Day,autumn,0,2020
30.4,-91.1,0.0,48.0,28.0,10.0,0.16782070524190654,Fair,4,Day,winter,0,2020
32.7,-96.8,2.0,46.0,89.0,5.0,0.11539246896503184,Cloudy,0,Day,autumn,0,2020
43.3,-122.9,0.0,46.0,93.0,3.0,0.07512959899967943,Light Rain,3,Night,winter,0,2020
33.3,-117.4,3.0,57.0,59.0,10.0,0.19946047525166746,Fair,4,Day,winter,0,2020
25.7,-80.4,0.0,80.0,87.0,10.0,0.20179659383577014,Fair,1,Night,autumn,0,2020
34.2,-118.4,0.0,54.0,37.0,10.0,0.07512959899967943,Fair,2,Day,autumn,0,2020
47.4,-122.2,0.0,38.0,86.0,10.0,0.20179659383577014,Mostly Cloudy,3,Night,spring,0,2020
34.0,-118.4,1.0,65.0,87.0,7.0,0.175655015598652,Cloudy,1,Day,autumn,0,2020
36.0,-95.9,0.0,79.0,50.0,10.0,0.1260522790801609,Fair,2,Day,spring,1,2020
39.4,-76.7,0.0,,,,0.14172863575095576,Other,6,Night,winter,0,2020
34.7,-82.5,0.0,52.0,88.0,10.0,0.11539246896503184,Fair,1,Day,spring,0,2020
38.6,-78.7,0.0,52.0,76.0,10.0,0.07512959899967943,Fair,0,Day,autumn,0,2020
33.9,-118.1,0.0,56.0,80.0,10.0,0.2012560380538422,Fair,2,Night,winter,0,2020
34.0,-117.7,0.0,43.0,87.0,10.0,0.07512959899967943,Partly Cloudy,0,Day,spring,0,2020
33.9,-118.2,0.0,54.0,90.0,5.0,0.07512959899967943,Mostly Cloudy,0,Night,autumn,0,2020
38.2,-122.1,0.0,38.0,93.0,10.0,0.1837178381607416,Fair,4,Day,spring,0,2020
27.9,-82.7,0.0,83.0,85.0,10.0,0.19551397248314875,Fair,4,Night,autumn,0,2020
38.1,-85.7,0.0,58.0,97.0,3.0,0.1260522790801609,Other,3,Day,spring,0,2020
41.8,-87.6,0.0,67.0,87.0,10.0,0.19551397248314875,Cloudy,3,Night,spring,1,2020
41.0,-73.5,2.0,52.0,41.0,10.0,0.11539246896503184,Fair,5,Night,autumn,0,2020
42.9,-83.7,0.0,44.0,51.0,10.0,0.19551397248314875,Cloudy,5,Day,autumn,0,2020
37.9,-121.3,1.0,56.0,62.0,10.0,0.2012560380538422,Light Rain,4,Night,winter,0,2020
40.7,-73.8,0.0,43.0,62.0,10.0,0.11216944406164672,Other,4,Day,winter,0,2020
25.8,-80.4,0.0,89.0,65.0,10.0,0.1260522790801609,Fair,3,Day,autumn,0,2020
34.4,-119.6,0.0,62.0,67.0,10.0,0.2012560380538422,Fair,4,Day,autumn,0,2020
34.4,-119.7,2.0,66.0,73.0,9.0,0.1934317088257318,Other,1,Day,autumn,0,2020
43.7,-123.7,2.0,60.0,69.0,10.0,0.1726279818900893,Fair,2,Night,autumn,0,2020
32.2,-110.8,0.0,64.0,16.0,10.0,0.19551397248314875,Fair,5,Day,winter,0,2020
43.7,-95.9,1.0,3.0,66.0,10.0,0.16782070524190654,Fair,3,Night,winter,0,2020
32.2,-80.8,0.0,55.0,82.0,10.0,0.1260522790801609,Fair,1,Day,winter,0,2020
40.8,-73.9,0.0,66.0,87.0,10.0,0.14172863575095576,Cloudy,3,Day,spring,1,2020
38.0,-122.2,0.0,37.0,76.0,10.0,0.07512959899967943,Fair,2,Night,winter,0,2020
32.7,-117.1,0.0,61.0,87.0,10.0,0.11216944406164672,Mostly Cloudy,0,Night,spring,0,2020
38.1,-78.9,2.0,44.0,66.0,10.0,0.14509260250954292,Cloudy,6,Day,winter,0,2020
41.4,-74.5,0.0,48.0,61.0,10.0,0.1978658207971211,Cloudy,5,Night,autumn,0,2020
35.1,-80.7,0.0,74.0,23.0,10.0,0.11216944406164672,Fair,0,Day,spring,1,2020
29.8,-95.6,0.0,54.0,77.0,10.0,0.07512959899967943,Fair,1,Night,autumn,0,2020
39.1,-123.2,0.0,37.0,93.0,10.0,0.07512959899967943,Fair,3,Day,winter,0,2020
41.9,-87.7,0.0,82.0,51.0,10.0,0.1837178381607416,Fair,4,Night,summer,1,2020
39.4,-76.7,1.0,,,,0.14172863575095576,Other,0,Day,autumn,0,2020
41.8,-88.0,0.0,46.0,79.0,7.0,0.11207069872824872,Cloudy,4,Day,spring,1,2020
34.0,-118.6,0.0,69.0,68.0,10.0,0.1934317088257318,Fair,6,Day,spring,0,2020
44.6,-123.1,5.0,41.0,93.0,8.0,0.07512959899967943,Light Rain,3,Day,winter,0,2020
34.0,-117.7,0.0,72.0,10.0,10.0,0.14509260250954292,Partly Cloudy,2,Day,winter,0,2020
32.4,-86.0,4.0,76.0,39.0,10.0,0.17427911846260802,Fair,2,Day,autumn,1,2020
44.9,-93.4,0.0,3.0,63.0,10.0,0.16782070524190654,Fair,3,Night,winter,0,2020
34.1,-118.2,0.0,58.0,84.0,4.0,0.07512959899967943,Light Rain,6,Night,spring,1,2020
25.8,-80.3,0.0,86.0,63.0,10.0,0.19946047525166746,Fair,1,Day,autumn,0,2020
35.9,-84.1,4.0,34.0,82.0,10.0,0.19946047525166746,Fair,1,Night,autumn,0,2020
34.1,-118.3,0.0,70.0,55.0,10.0,0.07512959899967943,Fair,0,Night,summer,0,2020
33.2,-87.5,0.0,30.0,92.0,8.0,0.1978658207971211,Fair,1,Night,winter,0,2020
30.5,-87.2,0.0,94.0,47.0,10.0,0.11207069872824872,Fair,4,Day,autumn,0,2020
41.9,-72.6,1.0,61.0,83.0,10.0,0.14509260250954292,Fair,1,Night,autumn,0,2020
32.4,-111.0,0.0,99.0,8.0,10.0,0.11539246896503184,Fair,2,Day,summer,0,2020
34.7,-118.2,0.0,54.0,90.0,7.0,0.11539246896503184,Other,1,Day,spring,0,2020
37.3,-120.5,4.0,59.0,75.0,8.0,0.16782070524190654,Fair,3,Night,autumn,0,2020
41.3,-72.9,1.0,45.0,90.0,10.0,0.07512959899967943,Fair,4,Night,autumn,0,2020
32.2,-110.9,0.0,47.0,40.0,10.0,0.1260522790801609,Fair,6,Day,autumn,0,2020
34.1,-117.3,1.0,90.0,9.0,7.0,0.175655015598652,Fair,4,Day,autumn,0,2020
33.0,-117.3,0.0,69.0,58.0,10.0,0.11207069872824872,Fair,3,Day,spring,0,2020
33.7,-78.9,1.0,53.0,80.0,10.0,0.1837178381607416,Fair,1,Night,winter,0,2020
33.9,-118.1,0.0,71.0,66.0,7.0,0.07512959899967943,Partly Cloudy,4,Day,summer,0,2020
26.2,-80.3,3.0,78.0,84.0,10.0,0.1260522790801609,Fair,6,Night,spring,1,2020
45.1,-93.2,0.0,43.0,66.0,10.0,0.2012560380538422,Partly Cloudy,2,Day,spring,0,2020
32.2,-111.0,0.0,53.0,87.0,10.0,0.07512959899967943,Partly Cloudy,3,Night,winter,0,2020
32.2,-110.8,0.0,95.0,9.0,10.0,0.1978658207971211,Mostly Cloudy,4,Day,spring,0,2020
42.5,-71.5,3.0,69.0,84.0,10.0,0.07512959899967943,Fair,6,Day,summer,0,2020
25.8,-80.4,0.0,77.0,52.0,10.0,0.19551397248314875,Other,1,Day,autumn,0,2020
34.1,-118.3,0.0,60.0,51.0,10.0,0.07512959899967943,Fair,2,Night,winter,0,2020
36.8,-119.8,0.0,76.0,42.0,7.0,0.1978658207971211,Fair,2,Night,autumn,0,2020
47.6,-122.2,0.0,58.0,36.0,10.0,0.19611848126126613,Mostly Cloudy,0,Day,spring,0,2020
33.5,-80.8,0.0,66.0,100.0,6.0,0.19551397248314875,Cloudy,3,Night,autumn,0,2020
27.9,-82.5,0.0,79.0,89.0,10.0,0.14509260250954292,Partly Cloudy,0,Night,summer,0,2020
29.0,-82.1,0.0,64.0,93.0,5.0,0.19551397248314875,Cloudy,3,Day,autumn,0,2020
46.5,-94.3,0.0,82.0,42.0,10.0,0.16782070524190654,Fair,4,Day,summer,0,2020
40.3,-122.7,1.0,58.0,20.0,10.0,0.1726279818900893,Fair,2,Day,winter,0,2020
33.7,-86.8,1.0,71.0,87.0,7.0,0.1260522790801609,Cloudy,3,Day,autumn,0,2020
34.1,-117.4,2.0,99.0,11.0,8.0,0.11216944406164672,Fair,2,Day,autumn,0,2020
34.4,-118.5,0.0,94.0,17.0,10.0,0.11216944406164672,Fair,1,Day,spring,0,2020
28.5,-81.5,3.0,77.0,94.0,10.0,0.07512959899967943,Fair,4,Night,autumn,0,2020
30.4,-86.6,0.0,51.0,77.0,10.0,0.07512959899967943,Fair,0,Night,winter,0,2020
32.1,-110.9,0.0,100.0,12.0,10.0,0.175655015598652,Fair,4,Day,summer,0,2020
30.2,-81.6,2.0,76.0,85.0,2.0,0.1837178381607416,Light Rain,1,Day,spring,0,2020
41.1,-74.0,0.0,37.0,79.0,7.0,0.11216944406164672,Cloudy,1,Night,winter,0,2020
40.1,-75.4,0.0,57.0,88.0,10.0,0.17427911846260802,Cloudy,2,Day,autumn,0,2020
34.7,-92.3,3.0,61.0,56.0,10.0,0.1726279818900893,Fair,3,Night,autumn,0,2020
32.8,-96.8,0.0,79.0,25.0,10.0,0.11539246896503184,Fair,0,Day,autumn,0,2020
25.8,-80.4,0.0,60.0,80.0,10.0,0.1726279818900893,Partly Cloudy,5,Night,winter,0,2020
35.3,-80.8,0.0,81.0,65.0,10.0,0.175655015598652,Mostly Cloudy,1,Day,summer,0,2020
25.9,-80.2,0.0,70.0,93.0,10.0,0.11216944406164672,Fair,1,Night,winter,0,2020
38.9,-119.8,0.0,34.0,92.0,2.0,0.19946047525166746,Other,1,Night,autumn,0,2020
34.0,-118.2,0.0,57.0,81.0,5.0,0.07512959899967943,Fair,3,Night,winter,0,2020
46.4,-94.2,0.0,12.0,80.0,0.0,0.11539246896503184,Other,2,Day,winter,0,2020
33.5,-82.0,2.0,64.0,54.0,10.0,0.11539246896503184,Fair,4,Night,autumn,0,2020
30.2,-97.7,0.0,87.0,59.0,10.0,0.2012560380538422,Mostly Cloudy,4,Day,summer,1,2020
45.5,-122.7,2.0,60.0,69.0,10.0,0.16782070524190654,Partly Cloudy,4,Day,autumn,0,2020
40.8,-74.3,0.0,73.0,93.0,3.0,0.20179659383577014,Light Rain,0,Night,autumn,0,2020
35.1,-90.1,1.0,46.0,71.0,10.0,0.14509260250954292,Fair,5,Night,winter,0,2020
30.4,-91.2,0.0,81.0,62.0,10.0,0.1837178381607416,Fair,0,Day,autumn,0,2020
42.6,-124.4,1.0,45.0,93.0,5.0,0.1934317088257318,Other,2,Night,autumn,0,2020
34.1,-118.8,1.0,48.0,71.0,10.0,0.07512959899967943,Fair,5,Day,autumn,0,2020
25.8,-80.2,0.0,74.0,55.0,10.0,0.1837178381607416,Mostly Cloudy,1,Night,autumn,0,2020
35.2,-92.8,6.0,60.0,41.0,10.0,0.1978658207971211,Cloudy,3,Night,autumn,0,2020
35.2,-80.8,0.0,77.0,62.0,10.0,0.1837178381607416,Mostly Cloudy,6,Day,spring,0,2020
34.0,-118.2,0.0,58.0,67.0,10.0,0.07512959899967943,Cloudy,6,Night,winter,0,2020
34.0,-117.7,0.0,85.0,38.0,10.0,0.175655015598652,Fair,3,Day,spring,0,2020
37.3,-119.2,0.0,50.0,89.0,7.0,0.11539246896503184,Partly Cloudy,6,Night,winter,0,2020
45.5,-120.8,0.0,29.0,92.0,1.0,0.14509260250954292,Other,6,Night,spring,0,2020
40.7,-74.3,1.0,75.0,40.0,10.0,0.11216944406164672,Fair,3,Day,autumn,0,2020
42.9,-75.0,9.0,38.0,70.0,10.0,0.19611848126126613,Fair,6,Night,autumn,1,2020
35.2,-80.8,0.0,41.0,47.0,10.0,0.1726279818900893,Fair,2,Night,autumn,0,2020
40.7,-73.5,0.0,74.0,53.0,10.0,0.19946047525166746,Fair,4,Day,spring,1,2020
35.5,-121.0,1.0,51.0,96.0,4.0,0.07512959899967943,Cloudy,5,Night,winter,0,2020
33.9,-118.4,0.0,58.0,56.0,10.0,0.175655015598652,Cloudy,6,Night,spring,1,2020
45.4,-94.8,2.0,18.0,79.0,10.0,0.2012560380538422,Fair,2,Night,winter,0,2020
40.1,-75.3,0.0,43.0,58.0,10.0,0.14509260250954292,Fair,2,Day,winter,0,2020
45.6,-122.7,0.0,61.0,58.0,10.0,0.1934317088257318,Fair,0,Day,spring,0,2020
40.4,-104.7,0.0,46.0,24.0,10.0,0.19946047525166746,Cloudy,1,Day,spring,0,2020
43.0,-77.4,3.0,38.0,86.0,10.0,0.11216944406164672,Cloudy,2,Night,winter,0,2020
34.0,-118.4,1.0,52.0,88.0,9.0,0.07512959899967943,Partly Cloudy,1,Night,autumn,0,2020
43.0,-83.7,0.0,37.0,46.0,10.0,0.175655015598652,Fair,2,Night,winter,0,2020
47.0,-123.7,2.0,43.0,68.0,6.0,0.16782070524190654,Other,0,Night,winter,0,2020
36.7,-119.8,0.0,58.0,37.0,10.0,0.19611848126126613,Fair,0,Day,winter,0,2020
34.1,-117.8,1.0,48.0,82.0,2.0,0.11539246896503184,Cloudy,5,Night,winter,0,2020
34.0,-118.6,1.0,,,,0.14172863575095576,Other,2,Night,autumn,0,2020
36.1,-119.0,0.0,63.0,94.0,6.0,0.17427911846260802,Light Rain,0,Night,spring,0,2020
39.0,-77.0,0.0,55.0,48.0,10.0,0.07512959899967943,Fair,5,Day,autumn,0,2020
47.7,-117.3,0.0,44.0,38.0,10.0,0.07512959899967943,Fair,0,Day,spring,1,2020
33.8,-117.9,0.0,68.0,84.0,9.0,0.20179659383577014,Cloudy,5,Night,autumn,0,2020
36.1,-86.6,0.0,68.0,27.0,10.0,0.07512959899967943,Fair,0,Day,spring,0,2020
33.7,-117.8,2.0,62.0,37.0,10.0,0.19946047525166746,Mostly Cloudy,1,Night,winter,0,2020
39.8,-84.2,0.0,53.0,64.0,10.0,0.14509260250954292,Mostly Cloudy,4,Night,winter,0,2020
38.6,-121.5,2.0,82.0,35.0,10.0,0.1934317088257318,Fair,0,Day,summer,1,2020
39.8,-84.3,0.0,54.0,97.0,10.0,0.14509260250954292,Cloudy,2,Day,autumn,0,2020
40.5,-74.4,2.0,76.0,34.0,10.0,0.07512959899967943,Fair,0,Day,autumn,0,2020
33.9,-84.4,0.0,70.0,73.0,9.0,0.07512959899967943,Light Rain,2,Day,spring,0,2020
